Transaction_Amount,Transaction_Type,Time_of_Transaction,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Device_Used,Fraudulent
2795.37,Online Purchase,2.0,Chicago,1,3,7,Net Banking,Desktop,0
685.17,Online Purchase,21.0,San Francisco,2,7,4,Credit Card,Unknown Device,0
1530.66,Online Purchase,8.0,Chicago,1,55,3,UPI,Mobile,0
3699.13,Bank Transfer,10.0,San Francisco,0,17,13,Net Banking,Desktop,0
2096.37,Online Purchase,17.0,New York,4,50,11,Credit Card,Mobile,0
4651.01,ATM Withdrawal,2.0,San Francisco,3,40,5,UPI,Desktop,0
4992.63,Bill Payment,14.0,Seattle,3,94,2,Net Banking,Desktop,0
4859.5,ATM Withdrawal,6.0,New York,0,76,5,Debit Card,Mobile,1
3812.97,Bill Payment,21.0,Los Angeles,0,107,11,Debit Card,Desktop,0
2435.27,Bank Transfer,15.0,Los Angeles,2,78,13,Credit Card,Tablet,0
709.34,ATM Withdrawal,3.0,New York,0,6,7,Net Banking,Tablet,0
4116.82,Bank Transfer,8.0,Boston,4,98,5,UPI,Tablet,0
913.44,POS Payment,10.0,Miami,1,32,1,Net Banking,Tablet,0
2796.56,ATM Withdrawal,14.0,Houston,2,56,11,Credit Card,Desktop,1
2572.04,Bank Transfer,16.0,Houston,1,19,11,Net Banking,Tablet,0
433.54,ATM Withdrawal,23.0,Miami,3,22,5,UPI,Desktop,0
2579.59,Bank Transfer,20.0,Los Angeles,0,10,9,Debit Card,Mobile,0
4010.58,Online Purchase,15.0,Seattle,3,81,6,UPI,Mobile,0
2199.13,POS Payment,6.0,Miami,0,20,12,Debit Card,Mobile,0
4062.74,POS Payment,17.0,New York,0,25,3,Net Banking,Tablet,0
1224.62,Online Purchase,13.0,Houston,1,35,12,UPI,Tablet,0
628.08,Bill Payment,0.0,Chicago,4,99,2,Debit Card,Mobile,0
3349.48,Bank Transfer,18.0,Los Angeles,4,44,13,UPI,Mobile,0
1450.84,Bank Transfer,6.0,Seattle,0,15,10,Credit Card,Desktop,0
277.25,Online Purchase,11.0,Chicago,0,49,1,Net Banking,Desktop,0
3054.33,Online Purchase,18.0,Houston,0,63,8,Net Banking,Desktop,0
3107.24,POS Payment,7.0,San Francisco,3,27,6,UPI,Tablet,0
1224.89,Bank Transfer,11.0,Houston,4,8,14,Net Banking,Tablet,0
1575.73,Bill Payment,20.0,Miami,0,34,7,Net Banking,Mobile,0
870.6,POS Payment,22.0,Miami,2,1,2,UPI,Tablet,0
1138.36,Bill Payment,4.0,Boston,1,117,11,Net Banking,Tablet,0
1600.06,Bill Payment,2.0,Los Angeles,1,54,7,Net Banking,Tablet,0
1318.16,POS Payment,15.0,Chicago,3,61,9,Debit Card,Desktop,0
711.17,ATM Withdrawal,11.0,Seattle,2,72,9,UPI,Mobile,0
2459.37,Online Purchase,16.0,San Francisco,1,101,7,Net Banking,Desktop,0
275.31,Bank Transfer,5.0,Boston,2,80,7,UPI,Tablet,0
162.84,POS Payment,16.0,Seattle,2,108,9,Credit Card,Desktop,0
1431.94,POS Payment,21.0,New York,4,45,6,Credit Card,Desktop,0
2585.11,Bill Payment,10.0,Miami,4,107,8,Debit Card,Tablet,0
4807.19,Bank Transfer,17.0,San Francisco,0,79,11,UPI,Desktop,0
4487.63,ATM Withdrawal,3.0,Miami,0,88,2,Debit Card,Mobile,0
1242.87,Bank Transfer,11.0,Boston,0,111,7,Net Banking,Tablet,0
1251.48,Bank Transfer,21.0,Boston,2,68,13,UPI,Tablet,0
4980.54,Bill Payment,3.0,Seattle,3,93,1,Invalid Method,Tablet,0
4847.95,ATM Withdrawal,13.0,Chicago,0,23,4,Net Banking,Desktop,0
1675.87,Bank Transfer,5.0,Miami,4,13,5,Debit Card,Mobile,0
2381.46,POS Payment,14.0,Chicago,0,102,5,Credit Card,Tablet,0
537.36,ATM Withdrawal,17.0,New York,3,80,8,Credit Card,Tablet,0
49997.8,Online Purchase,11.0,Houston,3,28,2,UPI,Mobile,0
1086.98,Bill Payment,9.0,Los Angeles,2,81,9,Net Banking,Tablet,0
1705.43,Bank Transfer,22.0,San Francisco,3,90,6,Debit Card,Tablet,0
4789.95,Bill Payment,12.0,Chicago,0,34,1,Debit Card,Tablet,0
4425.36,Online Purchase,2.0,Los Angeles,2,101,12,Debit Card,Mobile,0
459.28,Bill Payment,17.0,Houston,3,112,9,UPI,Desktop,0
1783.01,Bank Transfer,9.0,Chicago,0,49,9,Debit Card,Mobile,0
4889.14,Bill Payment,13.0,Los Angeles,1,43,13,Credit Card,Mobile,0
3930.24,ATM Withdrawal,6.0,San Francisco,3,56,7,Net Banking,Mobile,0
3409.49,Bill Payment,23.0,Seattle,4,119,1,UPI,Tablet,0
1047.36,Bill Payment,13.0,New York,3,88,10,UPI,Desktop,0
896.6,Online Purchase,10.0,New York,0,22,14,Credit Card,Tablet,0
4842.7,Bank Transfer,21.0,San Francisco,4,56,11,Net Banking,Mobile,0
4703.91,POS Payment,15.0,New York,0,8,14,Credit Card,Desktop,0
3794.05,Bill Payment,4.0,Los Angeles,0,80,1,Credit Card,Desktop,0
2525.9,POS Payment,5.0,Boston,4,2,3,Debit Card,Desktop,0
1078.7,Online Purchase,13.0,Houston,2,104,4,UPI,Mobile,0
3023.73,Online Purchase,8.0,Chicago,1,50,2,Credit Card,Tablet,0
4934.22,POS Payment,19.0,Miami,0,71,11,Debit Card,Mobile,0
4588.66,Online Purchase,17.0,Los Angeles,3,48,3,Invalid Method,Mobile,0
165.79,Bank Transfer,0.0,Boston,4,55,7,Net Banking,Mobile,0
478.72,Bill Payment,8.0,Houston,2,29,6,Credit Card,Desktop,0
3106.89,Online Purchase,12.0,New York,3,37,8,Net Banking,Mobile,0
461.05,Bank Transfer,15.0,Seattle,0,62,10,UPI,Mobile,0
591.31,Online Purchase,21.0,Chicago,3,115,14,Credit Card,Mobile,0
1215.2,POS Payment,18.0,Miami,2,12,11,Debit Card,Tablet,0
721.9,ATM Withdrawal,7.0,Miami,3,68,9,Net Banking,Mobile,0
4074.01,Bank Transfer,5.0,Boston,3,11,4,Credit Card,Unknown Device,0
1053.34,ATM Withdrawal,12.0,San Francisco,3,52,9,UPI,Mobile,0
2785.19,Online Purchase,17.0,Houston,0,34,5,UPI,Tablet,0
769.77,Bank Transfer,10.0,Boston,3,42,14,Debit Card,Mobile,1
1908.36,Bank Transfer,6.0,Houston,4,26,6,Net Banking,Tablet,0
2666.18,Bank Transfer,6.0,Chicago,4,23,8,Net Banking,Tablet,1
2773.13,Bill Payment,2.0,New York,4,113,12,Net Banking,Tablet,0
1508.33,Bank Transfer,2.0,Seattle,4,100,7,Credit Card,Mobile,0
2358.74,Bill Payment,7.0,Seattle,0,108,3,Net Banking,Tablet,0
1821.35,Online Purchase,15.0,Los Angeles,4,39,7,Net Banking,Mobile,0
2496.1,ATM Withdrawal,23.0,Boston,3,27,6,Net Banking,Mobile,0
245.6,Bill Payment,8.0,Boston,1,64,9,Credit Card,Mobile,0
49997.8,ATM Withdrawal,7.0,Boston,2,75,2,Credit Card,Mobile,0
98.76,Bill Payment,16.0,Miami,1,63,4,Net Banking,Tablet,0
2849.94,Online Purchase,21.0,New York,4,108,2,Net Banking,Tablet,0
3121.97,Bill Payment,12.0,San Francisco,1,68,11,Net Banking,Desktop,0
2786.6,Online Purchase,10.0,Los Angeles,2,61,6,Debit Card,Mobile,0
4726.11,Bank Transfer,10.0,Houston,4,81,9,UPI,Mobile,0
4516.12,Bank Transfer,17.0,Chicago,0,19,5,Debit Card,Tablet,0
617.65,ATM Withdrawal,6.0,Los Angeles,4,15,8,Debit Card,Unknown Device,0
660.64,POS Payment,22.0,Seattle,1,117,11,Credit Card,Desktop,0
4594.53,Bank Transfer,16.0,New York,2,111,8,Net Banking,Mobile,0
3160.82,POS Payment,8.0,Houston,2,29,2,Credit Card,Tablet,0
2767.65,Bank Transfer,10.0,Boston,3,52,7,UPI,Tablet,0
2181.96,Bank Transfer,23.0,Los Angeles,3,19,2,Credit Card,Desktop,0
3192.11,Online Purchase,18.0,Los Angeles,0,23,12,Net Banking,Desktop,0
2345.64,Bill Payment,16.0,New York,1,75,9,Net Banking,Desktop,1
2835.17,ATM Withdrawal,3.0,San Francisco,1,50,3,Debit Card,Desktop,0
886.76,Bill Payment,1.0,Boston,2,96,4,UPI,Desktop,0
121.31,Bank Transfer,8.0,San Francisco,1,32,13,UPI,Mobile,0
95.75,POS Payment,2.0,Miami,4,65,13,Debit Card,Mobile,0
3493.95,Online Purchase,23.0,Boston,3,52,2,Debit Card,Desktop,0
1984.44,ATM Withdrawal,15.0,San Francisco,4,4,12,Credit Card,Desktop,0
206.48,Online Purchase,19.0,Boston,2,54,4,Credit Card,Tablet,0
2242.73,ATM Withdrawal,7.0,Houston,1,1,8,UPI,Desktop,0
25.79,ATM Withdrawal,12.0,San Francisco,2,119,5,Net Banking,Tablet,0
2797.65,Bank Transfer,17.0,Miami,0,94,14,UPI,Tablet,0
953.37,POS Payment,1.0,Chicago,4,78,8,Debit Card,Mobile,0
1837.8,Bill Payment,14.0,Seattle,2,69,11,Credit Card,Desktop,0
3766.3,ATM Withdrawal,10.0,Chicago,1,117,7,UPI,Mobile,0
4442.67,ATM Withdrawal,14.0,San Francisco,3,97,7,Debit Card,Mobile,0
4381.54,Bank Transfer,19.0,Boston,0,19,8,Credit Card,Tablet,0
4291.33,Bill Payment,12.0,Seattle,2,52,5,UPI,Desktop,0
622.74,Bank Transfer,17.0,San Francisco,4,37,10,Credit Card,Tablet,0
3150.86,POS Payment,23.0,Miami,2,35,7,UPI,Mobile,0
4215.75,Bank Transfer,6.0,Los Angeles,1,84,4,UPI,Tablet,0
2527.83,POS Payment,8.0,San Francisco,4,107,13,Net Banking,Desktop,0
3572.7,Bill Payment,18.0,San Francisco,0,59,7,Debit Card,Tablet,0
828.62,Bank Transfer,2.0,New York,2,110,14,Net Banking,Mobile,0
4324.11,POS Payment,15.0,Houston,4,19,9,Net Banking,Desktop,0
2075.39,Bank Transfer,0.0,San Francisco,0,112,1,UPI,Mobile,0
2825.31,ATM Withdrawal,9.0,Houston,4,2,6,Credit Card,Desktop,0
2152.58,POS Payment,19.0,Seattle,3,7,6,UPI,Mobile,0
2733.33,Bank Transfer,7.0,Houston,2,38,2,Credit Card,Desktop,0
2811.66,Bank Transfer,23.0,Miami,3,5,14,Credit Card,Desktop,0
3599.53,Bill Payment,5.0,Houston,4,71,7,Credit Card,Tablet,0
4408.36,Bank Transfer,15.0,Seattle,2,36,5,Debit Card,Desktop,0
3661.5,Bill Payment,17.0,Seattle,1,80,6,Invalid Method,Mobile,0
1640.53,ATM Withdrawal,9.0,San Francisco,1,26,9,UPI,Mobile,0
4326.03,ATM Withdrawal,16.0,New York,2,105,3,UPI,Tablet,0
667.73,Bill Payment,5.0,Chicago,1,18,1,Credit Card,Tablet,1
1800.85,ATM Withdrawal,9.0,Boston,1,117,8,Credit Card,Desktop,0
4115.85,Bank Transfer,15.0,Seattle,0,59,13,Net Banking,Unknown Device,0
1174.64,Online Purchase,6.0,San Francisco,3,115,4,Net Banking,Tablet,0
4542.53,Online Purchase,17.0,Boston,0,72,7,UPI,Mobile,0
2559.19,ATM Withdrawal,7.0,Houston,4,92,2,Net Banking,Tablet,0
168.9,Online Purchase,7.0,New York,1,108,9,Net Banking,Tablet,0
4766.24,ATM Withdrawal,22.0,San Francisco,1,80,6,Credit Card,Desktop,0
2387.01,Bill Payment,11.0,Los Angeles,4,7,4,Net Banking,Desktop,0
165.47,POS Payment,15.0,San Francisco,2,40,8,Debit Card,Tablet,0
1287.41,ATM Withdrawal,19.0,Los Angeles,2,7,5,UPI,Mobile,0
184.26,POS Payment,22.0,Miami,1,61,13,Credit Card,Desktop,0
3391.46,Online Purchase,15.0,Seattle,3,112,9,Debit Card,Desktop,0
460.88,POS Payment,10.0,Seattle,1,100,12,UPI,Tablet,0
1494.5,Online Purchase,13.0,Houston,3,1,12,Credit Card,Desktop,0
879.02,ATM Withdrawal,15.0,Los Angeles,4,26,6,Debit Card,Desktop,0
4751.29,POS Payment,17.0,Boston,0,80,9,Credit Card,Mobile,1
4018.19,Bank Transfer,16.0,New York,1,12,11,UPI,Mobile,0
582.03,ATM Withdrawal,7.0,Boston,1,95,14,Credit Card,Tablet,0
3402.15,ATM Withdrawal,1.0,Seattle,3,63,9,UPI,Desktop,0
908.82,Bill Payment,10.0,Los Angeles,4,80,5,Net Banking,Tablet,0
1262.79,Online Purchase,19.0,New York,3,57,13,Net Banking,Mobile,0
111.95,POS Payment,21.0,New York,2,102,7,Credit Card,Tablet,0
236.87,Online Purchase,13.0,Los Angeles,4,59,13,UPI,Mobile,0
1989.4,Bill Payment,20.0,Chicago,4,32,11,Credit Card,Mobile,0
548.22,Bank Transfer,13.0,Miami,3,119,13,Credit Card,Unknown Device,0
3997.89,Bill Payment,11.0,Los Angeles,4,21,8,Debit Card,Tablet,1
1859.28,ATM Withdrawal,4.0,New York,1,106,9,UPI,Mobile,0
3650.57,POS Payment,9.0,Chicago,0,54,14,UPI,Desktop,0
1926.94,Bank Transfer,15.0,San Francisco,2,70,8,UPI,Desktop,0
2461.32,Bank Transfer,19.0,Chicago,1,56,13,Debit Card,Tablet,0
2617.66,Online Purchase,18.0,Chicago,1,54,5,Credit Card,Mobile,0
1539.89,Bank Transfer,9.0,Miami,3,85,9,Credit Card,Mobile,0
4923.41,Online Purchase,10.0,Miami,4,77,7,Credit Card,Desktop,0
4234.32,Online Purchase,20.0,Boston,0,99,8,Invalid Method,Mobile,0
1290.7,POS Payment,8.0,Miami,0,101,3,Debit Card,Tablet,0
802.91,POS Payment,20.0,Miami,1,112,1,Credit Card,Desktop,0
1504.55,POS Payment,1.0,San Francisco,0,3,5,Debit Card,Desktop,0
4147.93,Online Purchase,3.0,Chicago,4,57,9,Debit Card,Tablet,0
567.27,ATM Withdrawal,1.0,Boston,0,59,10,UPI,Desktop,0
536.59,POS Payment,6.0,San Francisco,3,92,9,Net Banking,Tablet,0
3154.55,Online Purchase,9.0,Los Angeles,0,104,13,UPI,Tablet,0
554.6,Bank Transfer,6.0,Seattle,0,90,14,Debit Card,Tablet,0
4368.89,Bill Payment,14.0,San Francisco,4,99,2,Debit Card,Desktop,0
1917.33,Online Purchase,3.0,Miami,0,100,12,Credit Card,Mobile,0
2521.38,Bill Payment,16.0,San Francisco,0,58,13,Debit Card,Tablet,0
3542.29,Bank Transfer,7.0,Seattle,0,11,8,Debit Card,Desktop,0
2248.39,Bank Transfer,5.0,San Francisco,3,84,10,Credit Card,Mobile,0
3223.52,POS Payment,13.0,San Francisco,4,92,6,Credit Card,Desktop,0
302.38,Online Purchase,14.0,Chicago,2,42,10,Credit Card,Tablet,0
3415.73,Bank Transfer,20.0,Houston,1,39,6,UPI,Tablet,0
4914.08,Online Purchase,18.0,Chicago,4,11,7,Credit Card,Desktop,0
2559.89,Online Purchase,12.0,Houston,2,9,3,Credit Card,Mobile,0
2397.67,ATM Withdrawal,3.0,Los Angeles,3,55,12,UPI,Tablet,0
806.99,Online Purchase,18.0,Houston,1,101,10,UPI,Tablet,0
2937.79,ATM Withdrawal,15.0,San Francisco,0,90,13,UPI,Tablet,0
3425.06,ATM Withdrawal,21.0,Houston,4,7,11,Credit Card,Mobile,0
97.44,Bill Payment,14.0,Boston,0,26,2,Credit Card,Tablet,0
4126.21,Bill Payment,9.0,Houston,3,107,4,Credit Card,Desktop,0
1290.59,POS Payment,3.0,Boston,1,101,1,UPI,Desktop,0
2129.43,POS Payment,4.0,Seattle,0,51,13,UPI,Desktop,0
3524.05,POS Payment,19.0,New York,1,35,9,Credit Card,Desktop,0
2626.19,POS Payment,7.0,Seattle,4,107,11,Debit Card,Desktop,0
897.65,Bill Payment,14.0,Boston,2,113,8,Debit Card,Mobile,0
3777.63,POS Payment,0.0,Houston,4,91,8,Debit Card,Tablet,0
826.29,POS Payment,12.0,Los Angeles,4,84,1,Net Banking,Tablet,0
2455.63,Bill Payment,7.0,Boston,4,92,11,Credit Card,Mobile,0
3170.03,Online Purchase,0.0,New York,4,40,11,Credit Card,Desktop,0
3176.62,Bank Transfer,4.0,Boston,4,85,4,Debit Card,Desktop,0
752.62,Bank Transfer,9.0,New York,1,86,10,Net Banking,Mobile,0
4796.42,Bank Transfer,8.0,Seattle,4,21,14,Debit Card,Desktop,0
2815.29,POS Payment,1.0,Houston,0,12,4,Debit Card,Desktop,0
2412.11,ATM Withdrawal,7.0,Los Angeles,4,82,1,Debit Card,Tablet,0
4183.67,POS Payment,12.0,San Francisco,1,104,10,UPI,Tablet,0
2406.59,Online Purchase,13.0,Chicago,4,52,8,Credit Card,Mobile,0
4845.78,Online Purchase,16.0,Los Angeles,4,14,13,Net Banking,Unknown Device,0
3170.75,POS Payment,3.0,Los Angeles,4,72,12,Credit Card,Tablet,0
1831.14,Bank Transfer,22.0,Seattle,3,79,6,UPI,Desktop,0
695.73,Bill Payment,5.0,Seattle,3,70,4,Net Banking,Tablet,0
4837.84,Bill Payment,12.0,Chicago,3,89,9,UPI,Mobile,0
1838.29,Bill Payment,2.0,Boston,1,85,13,Net Banking,Desktop,0
142.57,Bill Payment,23.0,New York,3,61,11,Net Banking,Mobile,0
3125.9,Online Purchase,10.0,Houston,0,28,10,Credit Card,Desktop,0
3840.0,Bank Transfer,4.0,San Francisco,2,82,4,Debit Card,Unknown Device,0
3348.71,ATM Withdrawal,5.0,Boston,1,57,6,Credit Card,Desktop,0
3165.74,Bank Transfer,13.0,Chicago,0,74,4,Net Banking,Desktop,0
980.95,ATM Withdrawal,4.0,Houston,1,41,11,Credit Card,Tablet,0
1843.61,Bank Transfer,13.0,Los Angeles,3,73,3,Debit Card,Desktop,0
3528.73,Online Purchase,17.0,Miami,1,27,1,Credit Card,Mobile,0
2151.08,POS Payment,14.0,Los Angeles,0,65,13,Debit Card,Desktop,0
2297.57,Online Purchase,6.0,Chicago,1,109,2,Net Banking,Desktop,0
3417.0,POS Payment,11.0,Miami,4,118,14,Credit Card,Mobile,0
1965.33,Bank Transfer,14.0,Miami,2,20,14,Debit Card,Tablet,0
2071.25,Bill Payment,14.0,Los Angeles,3,106,14,Net Banking,Mobile,0
3209.78,Bill Payment,5.0,Houston,2,22,13,Net Banking,Desktop,0
4968.62,ATM Withdrawal,12.0,New York,1,20,9,Net Banking,Tablet,0
4670.99,Bank Transfer,16.0,San Francisco,4,81,12,Debit Card,Tablet,0
4645.09,POS Payment,15.0,San Francisco,3,110,11,Debit Card,Tablet,1
1614.85,ATM Withdrawal,19.0,New York,1,66,6,Credit Card,Desktop,0
490.07,ATM Withdrawal,0.0,Chicago,2,70,3,UPI,Mobile,0
733.41,POS Payment,20.0,New York,0,113,13,UPI,Tablet,0
4689.65,POS Payment,20.0,New York,2,88,3,Debit Card,Unknown Device,0
2745.54,POS Payment,0.0,New York,4,118,10,UPI,Tablet,0
3893.02,Online Purchase,19.0,Miami,3,33,10,Debit Card,Mobile,0
2207.63,Online Purchase,19.0,Boston,3,37,2,Net Banking,Desktop,0
1181.99,ATM Withdrawal,22.0,Los Angeles,4,31,4,Debit Card,Mobile,0
4567.41,ATM Withdrawal,4.0,Seattle,3,99,8,UPI,Mobile,0
49997.8,Online Purchase,1.0,Los Angeles,3,101,12,Credit Card,Tablet,0
3183.9,Bank Transfer,22.0,Los Angeles,0,88,10,Debit Card,Mobile,0
1072.18,ATM Withdrawal,8.0,Boston,4,42,5,UPI,Desktop,0
4531.79,Online Purchase,4.0,Miami,3,31,4,Debit Card,Desktop,0
2974.21,Online Purchase,7.0,Miami,3,27,11,Credit Card,Tablet,0
49997.8,Bill Payment,20.0,Boston,1,84,10,Net Banking,Desktop,0
2637.56,Bill Payment,3.0,New York,2,13,11,UPI,Tablet,0
3962.14,POS Payment,15.0,Miami,2,3,4,Credit Card,Desktop,0
4073.95,POS Payment,14.0,Boston,1,51,2,Debit Card,Tablet,0
3254.57,Bill Payment,9.0,Houston,1,68,2,UPI,Desktop,0
2852.9,Bank Transfer,20.0,Chicago,3,39,7,Net Banking,Tablet,0
383.33,ATM Withdrawal,11.0,Houston,3,112,7,Credit Card,Mobile,1
1158.65,POS Payment,10.0,San Francisco,0,95,3,Debit Card,Tablet,0
4412.76,Bank Transfer,11.0,Miami,3,117,5,Credit Card,Tablet,0
4015.85,Bill Payment,8.0,Houston,4,90,5,UPI,Mobile,0
3694.81,Bill Payment,17.0,Houston,2,43,14,UPI,Mobile,0
2513.9,POS Payment,16.0,San Francisco,3,48,1,UPI,Tablet,0
4603.11,Bill Payment,3.0,San Francisco,4,69,11,Debit Card,Desktop,0
3372.57,ATM Withdrawal,1.0,Miami,3,98,12,Credit Card,Mobile,0
1269.63,Online Purchase,22.0,Seattle,2,84,9,Net Banking,Mobile,0
3449.54,Online Purchase,2.0,Houston,2,118,9,Debit Card,Tablet,0
4815.17,Bill Payment,20.0,Los Angeles,4,39,13,Credit Card,Desktop,0
3360.25,POS Payment,11.0,New York,0,24,3,Net Banking,Mobile,0
1369.38,POS Payment,12.0,New York,1,59,13,UPI,Unknown Device,0
1884.2,ATM Withdrawal,14.0,Miami,2,5,11,Debit Card,Desktop,0
1666.87,ATM Withdrawal,21.0,Houston,4,24,10,UPI,Desktop,0
1836.25,Bank Transfer,20.0,Miami,2,50,12,Net Banking,Tablet,0
1309.24,Online Purchase,16.0,Boston,4,11,8,UPI,Desktop,0
3352.1,Bank Transfer,17.0,Houston,0,19,5,Debit Card,Tablet,0
3702.17,ATM Withdrawal,20.0,Miami,2,73,13,UPI,Desktop,0
1025.14,Bank Transfer,12.0,San Francisco,3,116,11,Debit Card,Mobile,0
1496.69,Bank Transfer,0.0,Boston,3,33,8,UPI,Mobile,0
2638.06,Online Purchase,14.0,Boston,3,52,14,Credit Card,Tablet,0
1844.08,Bill Payment,14.0,San Francisco,1,79,7,Credit Card,Tablet,0
2488.56,ATM Withdrawal,12.0,Chicago,3,29,9,UPI,Desktop,0
1327.88,Online Purchase,11.0,Los Angeles,2,46,2,UPI,Mobile,0
2039.72,Bank Transfer,14.0,Boston,3,12,9,Net Banking,Mobile,0
3853.7,Bill Payment,9.0,Chicago,3,66,5,UPI,Unknown Device,0
418.43,ATM Withdrawal,6.0,San Francisco,2,25,7,UPI,Desktop,0
1565.89,Bank Transfer,8.0,Seattle,2,24,11,Debit Card,Mobile,0
2582.0,ATM Withdrawal,18.0,Houston,3,64,7,UPI,Mobile,0
811.55,POS Payment,12.0,San Francisco,2,10,1,Invalid Method,Desktop,0
4303.23,Online Purchase,15.0,Seattle,2,65,5,UPI,Tablet,0
4303.71,ATM Withdrawal,21.0,New York,1,2,6,Debit Card,Desktop,0
4963.23,ATM Withdrawal,11.0,Chicago,3,94,7,Invalid Method,Tablet,0
1547.25,Bank Transfer,10.0,Houston,3,36,9,Credit Card,Desktop,0
468.88,Bill Payment,0.0,Los Angeles,4,25,5,Net Banking,Mobile,0
2243.25,Bank Transfer,21.0,Miami,4,45,12,Credit Card,Desktop,1
4646.64,Bank Transfer,12.0,Houston,2,4,11,Credit Card,Mobile,0
2317.56,POS Payment,0.0,Boston,4,90,8,UPI,Desktop,0
2512.97,Bank Transfer,21.0,Miami,2,85,3,UPI,Desktop,0
4439.77,ATM Withdrawal,10.0,Chicago,1,55,9,UPI,Desktop,0
3254.57,ATM Withdrawal,3.0,Chicago,4,86,9,Debit Card,Desktop,0
2085.49,POS Payment,21.0,Los Angeles,1,51,3,Credit Card,Mobile,0
1372.24,Bill Payment,4.0,Seattle,2,27,7,UPI,Mobile,0
2310.11,ATM Withdrawal,20.0,Chicago,2,109,5,Net Banking,Tablet,0
4083.11,Bill Payment,3.0,Houston,2,107,9,Credit Card,Mobile,0
2853.37,Bill Payment,20.0,Chicago,2,112,1,Credit Card,Tablet,0
2038.05,ATM Withdrawal,9.0,New York,4,28,10,Debit Card,Mobile,0
4365.03,Bill Payment,3.0,Chicago,3,67,5,Net Banking,Desktop,0
2575.52,POS Payment,13.0,San Francisco,2,113,5,Debit Card,Mobile,0
1735.67,POS Payment,2.0,Los Angeles,0,79,3,Credit Card,Desktop,0
1295.95,Bank Transfer,18.0,San Francisco,0,108,11,Debit Card,Tablet,1
2933.41,POS Payment,13.0,San Francisco,2,30,13,Credit Card,Desktop,0
917.67,ATM Withdrawal,0.0,Miami,2,109,12,Credit Card,Tablet,0
1626.84,Online Purchase,11.0,New York,3,60,8,UPI,Mobile,0
3207.55,Bank Transfer,6.0,New York,2,54,9,UPI,Tablet,0
4510.03,Bill Payment,16.0,Los Angeles,3,95,1,Debit Card,Desktop,0
1501.78,Bill Payment,2.0,Boston,2,21,14,UPI,Mobile,0
3850.08,ATM Withdrawal,18.0,Seattle,3,102,13,Debit Card,Desktop,0
3744.15,POS Payment,8.0,Boston,3,61,7,Net Banking,Mobile,0
2308.02,Bill Payment,3.0,Boston,4,44,12,Net Banking,Tablet,0
2233.98,POS Payment,6.0,San Francisco,2,9,9,Net Banking,Desktop,0
3603.45,ATM Withdrawal,17.0,Seattle,4,2,8,Net Banking,Mobile,0
460.88,Bank Transfer,23.0,Los Angeles,3,20,4,UPI,Tablet,0
3319.11,POS Payment,7.0,Houston,1,89,11,Net Banking,Mobile,0
851.66,Bank Transfer,9.0,Seattle,3,14,2,UPI,Desktop,0
4401.75,Online Purchase,8.0,Boston,2,69,11,UPI,Mobile,0
3752.45,Bank Transfer,17.0,Los Angeles,3,79,1,UPI,Mobile,1
4570.68,Online Purchase,10.0,Miami,3,18,10,Net Banking,Unknown Device,0
3718.96,Bill Payment,14.0,Chicago,1,6,11,Net Banking,Mobile,0
889.69,Online Purchase,0.0,San Francisco,0,98,11,Credit Card,Mobile,0
1259.21,POS Payment,9.0,San Francisco,0,13,4,Credit Card,Tablet,0
1786.93,POS Payment,8.0,San Francisco,1,105,5,Invalid Method,Desktop,0
126.01,Bill Payment,5.0,San Francisco,0,55,8,Credit Card,Mobile,0
4866.94,Bill Payment,16.0,Chicago,1,5,14,Debit Card,Mobile,0
558.63,ATM Withdrawal,4.0,San Francisco,0,100,4,Debit Card,Mobile,0
2863.4,ATM Withdrawal,5.0,Miami,1,89,3,Net Banking,Desktop,0
1704.21,ATM Withdrawal,23.0,New York,0,78,11,Debit Card,Mobile,0
2547.08,Bank Transfer,20.0,Chicago,0,8,5,Debit Card,Unknown Device,0
4299.4,ATM Withdrawal,16.0,Seattle,4,77,2,Credit Card,Mobile,1
1565.89,Bank Transfer,15.0,Chicago,2,37,13,Invalid Method,Desktop,0
4120.55,ATM Withdrawal,12.0,San Francisco,3,51,7,Debit Card,Mobile,0
2216.18,POS Payment,13.0,Seattle,2,119,12,Debit Card,Desktop,0
3566.3,Bill Payment,17.0,Miami,3,107,6,UPI,Mobile,0
507.1,Bank Transfer,17.0,San Francisco,2,58,3,UPI,Tablet,0
1444.29,POS Payment,10.0,San Francisco,3,95,2,Credit Card,Desktop,0
1662.28,Bank Transfer,1.0,Boston,0,77,14,Credit Card,Mobile,0
154.02,Bank Transfer,23.0,New York,3,3,2,Credit Card,Tablet,0
4736.25,Bill Payment,15.0,Los Angeles,0,68,8,Invalid Method,Desktop,0
622.47,Bank Transfer,1.0,San Francisco,4,71,5,Net Banking,Mobile,0
4401.16,Bill Payment,2.0,Los Angeles,4,67,8,Debit Card,Mobile,0
1983.96,Bank Transfer,10.0,Miami,2,43,11,Credit Card,Mobile,0
926.68,POS Payment,1.0,Houston,0,26,11,Debit Card,Tablet,0
2736.04,Online Purchase,11.0,San Francisco,4,60,7,Debit Card,Mobile,0
4288.54,Bank Transfer,22.0,San Francisco,3,38,12,UPI,Unknown Device,0
4458.47,Online Purchase,13.0,New York,1,35,7,Debit Card,Mobile,0
